date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2024-06-06 00:00:00,20.9,15.1,26.4,0,,253,10.7,27.8,1015.9,
2024-06-07 00:00:00,19.7,14.6,26.1,1.3,,239,9,27.8,1016.3,
2024-06-08 00:00:00,20.3,15.2,25.8,0.1,,52,10.7,22.2,1014.5,
2024-06-09 00:00:00,20.2,16.5,25.3,19.8,,252,10.7,25.9,1007.6,
2024-06-10 00:00:00,18.9,17.3,23.2,0.8,,270,7.7,27.8,1004.9,
2024-06-11 00:00:00,17.8,14.5,22.9,10.4,,264,11.1,29.6,1009.7,
2024-06-12 00:00:00,12.3,9.7,19,0,,274,7.5,18.5,1018.4,
2024-06-13 00:00:00,11,7.6,15.1,2,,18,5.7,20.4,1018.5,
2024-06-14 00:00:00,14.1,6.3,20.4,0,,149,6.1,22.2,1017.1,
2024-06-15 00:00:00,19.2,9.4,26.8,0,,47,8.5,24.1,1012,
2024-06-16 00:00:00,16.6,14.1,23.6,1,,248,7.6,18.5,1011.7,
2024-06-17 00:00:00,19.8,10.8,27,0,,237,5.8,20.4,1015.4,
2024-06-18 00:00:00,22.3,15.2,28.2,0.2,,213,6.5,22.2,1016.8,
2024-06-19 00:00:00,24.2,16.1,32.3,0,,294,8.9,33.3,1013,
2024-06-20 00:00:00,18.4,14.3,25.5,13,,12,9.5,29.6,1022.1,
2024-06-21 00:00:00,23,14.5,29.7,0,,46,9.2,25.9,1016.8,
2024-06-22 00:00:00,21.2,18.5,26,0,,228,13.3,53.7,1011.4,
2024-06-23 00:00:00,20.3,14.7,25.3,12.4,,277,12.2,31.5,1015.1,
2024-06-24 00:00:00,18.6,13.1,23.2,0,,315,8.7,25.9,1019,
2024-06-25 00:00:00,19.4,12.6,24.8,0,,48,13.9,35.2,1019.2,
2024-06-26 00:00:00,22,13.9,28.8,0,,40,11.6,25.9,1015.2,
2024-06-27 00:00:00,23.2,17.7,29.3,1.3,,83,8.3,24.1,1011.8,
2024-06-28 00:00:00,23.6,17.3,29.5,3.2,,219,9.1,29.6,1013.8,
2024-06-29 00:00:00,25.1,18.4,31.2,0,,18,6.6,20.4,1017,
2024-06-30 00:00:00,25.2,19,32.2,0,,90,13.2,31.5,1009.8,
2024-07-01 00:00:00,19.6,17.9,28.9,3.6,,238,11.7,29.6,1010.3,
2024-07-02 00:00:00,17.1,13.9,21,2.3,,255,14,35.2,1009.9,
2024-07-03 00:00:00,16.4,11.5,20.5,0,,253,9.5,25.9,1009.2,
2024-07-04 00:00:00,17.8,14.6,22.4,0,,222,11.2,35.2,1009.3,
2024-07-05 00:00:00,18.8,13.7,24.4,0,,247,12.4,31.5,1013.4,
2024-07-06 00:00:00,23.1,13.2,30.1,0,,66,9.5,25.9,1011.9,
2024-07-07 00:00:00,21.4,16.8,27.4,0,,333,11.7,25.9,1013.3,
2024-07-08 00:00:00,20.9,17.7,26.3,0,,53,10.4,24.1,1018.5,
2024-07-09 00:00:00,24.1,17.2,30.6,0,,61,12.3,29.6,1019.7,
2024-07-10 00:00:00,26.8,19.4,34.3,0,,55,9.2,25.9,1016.9,
2024-07-11 00:00:00,23.4,20.2,29.2,4.6,,235,8.5,24.1,1016.3,
2024-07-12 00:00:00,24.3,17.7,30,0,,44,9.2,25.9,1013.4,
2024-07-13 00:00:00,24,19.7,29.2,10.7,,286,13.6,33.3,1010.8,
2024-07-14 00:00:00,21.1,16.8,26.3,9.1,,53,9.3,27.8,1014,
2024-07-15 00:00:00,24.1,17.6,30.1,0,,34,6.5,24.1,1014.9,
2024-07-16 00:00:00,22.6,19.1,31.2,10.9,,4,8.8,22.2,1012.8,
2024-07-17 00:00:00,23.5,18.5,29.2,0,,267,8,25.9,1018.4,
2024-07-18 00:00:00,22.7,17.2,27.6,5.6,,52,6,18.5,1022.1,
2024-07-19 00:00:00,22.6,16.9,28,0,,44,9.6,24.1,1020.2,
2024-07-20 00:00:00,21.6,14,26.5,0,,43,8.5,24.1,1013.7,
2024-07-21 00:00:00,22.5,15.9,29,0,,39,6.9,22.2,1010.1,
2024-07-22 00:00:00,24.3,15.8,31.3,0,,71,6.8,20.4,1011.8,
2024-07-23 00:00:00,22.5,18,26.5,0.2,,266,11.6,29.6,1016.6,
2024-07-24 00:00:00,17.2,14.2,24.8,0,,235,8.3,29.6,1014.5,
2024-07-25 00:00:00,19,15.2,23.5,0.2,,282,13.4,33.3,1014.1,
2024-07-26 00:00:00,19.5,11.5,25.5,0,,209,5.6,16.7,1014.6,
2024-07-27 00:00:00,23.6,15.9,30.2,0,,272,5.2,20.4,1015.8,
2024-07-28 00:00:00,19.9,14.5,28,0.8,,271,12.5,42.6,1017.8,
2024-07-29 00:00:00,17.9,11.9,23.4,0,,261,17,42.6,1022,
2024-07-30 00:00:00,18.8,10.4,25.3,0,,235,9.3,25.9,1020.1,
2024-07-31 00:00:00,20.9,11.5,29.2,0,,242,6.8,25.9,1015.5,
2024-08-01 00:00:00,18.6,16.2,26.2,4.1,,322,4.1,14.8,1012.9,
2024-08-02 00:00:00,20.7,13.8,27.1,0,,78,5.5,18.5,1008.5,
2024-08-03 00:00:00,16.3,14.5,24.4,11.4,,289,11,31.5,1009.6,
2024-08-04 00:00:00,17.8,10.6,24.7,0.3,,227,7.6,22.2,1012.8,
2024-08-05 00:00:00,16.9,14.9,20,0,,248,12.5,33.3,1013.1,
2024-08-06 00:00:00,18.3,12.8,24,2.3,,286,9.2,24.1,1015.1,
2024-08-07 00:00:00,19.4,10.8,26.3,0,,264,5.1,16.7,1014.5,
2024-08-08 00:00:00,19.8,14.4,27.3,3.5,,241,8,25.9,1014,
2024-08-09 00:00:00,19.9,16.6,24.4,8.2,,259,11.3,27.8,1016.9,
2024-08-10 00:00:00,21.4,16.9,27.3,0,,258,8.9,33.3,1019.1,
2024-08-11 00:00:00,21.9,15,27.3,0,,284,10.8,35.2,1020.1,
2024-08-12 00:00:00,20.4,12,27,0,,27,4.3,16.7,1017,
2024-08-13 00:00:00,20.3,12.7,27.1,0,,43,9.5,27.8,1015.3,
2024-08-14 00:00:00,21.6,13.8,28.6,0,,48,18.2,38.9,1015.6,
2024-08-15 00:00:00,23.7,16.8,31.5,0,,183,9.9,24.1,1015.6,
2024-08-16 00:00:00,24.8,17.8,31.1,0,,222,6.5,22.2,1016,
2024-08-17 00:00:00,22.4,17.8,30.2,0,,217,6.5,18.5,1013.4,
2024-08-18 00:00:00,23.5,19.3,29.1,9.4,,217,5.1,18.5,1009.2,
2024-08-19 00:00:00,22.3,18.5,27.3,0,,262,14.3,31.5,1011.6,
2024-08-20 00:00:00,21.2,18,25.6,0,,346,8.3,18.5,1015.3,
2024-08-21 00:00:00,20,16.8,27,2,,287,12.8,35.2,1012,
2024-08-22 00:00:00,17,13.8,21.5,0,,231,7.8,24.1,1016.8,
2024-08-23 00:00:00,18.9,10.2,27.2,0,,29,4.6,18.5,1015.7,
2024-08-24 00:00:00,22.9,13.5,31.7,0,,58,5.6,18.5,1016.6,
2024-08-25 00:00:00,24.4,16.7,32.3,0,,340,12.2,27.8,1015.6,
2024-08-26 00:00:00,21,18.3,26.5,0,,357,10.8,22.2,1021.2,
2024-08-27 00:00:00,21.3,17.4,25.9,,,32,7.5,24.1,1022.3,
2024-08-28 00:00:00,23.4,16.9,30,0,,51,12.5,29.6,1021.7,
2024-08-29 00:00:00,23.8,16.9,30.7,,,49,10.5,27.8,1019.4,
2024-08-30 00:00:00,23.7,16.2,31.7,,,44,9.9,24.1,1018.6,
2024-08-31 00:00:00,21.6,15.4,29.2,0,,288,8,22.2,1020.4,
2024-09-01 00:00:00,20.3,17.4,24.5,,,40,9.9,24.1,1020.5,
2024-09-02 00:00:00,21.4,15.1,29.5,,,51,6.9,24.1,1016.3,
2024-09-03 00:00:00,22.6,14.6,30.9,,,50,10.2,25.9,1018.1,
2024-09-04 00:00:00,22.3,14.6,30.4,0,,52,14.6,35.2,1017.8,
2024-09-05 00:00:00,21.3,14.8,28.3,0,,45,18.2,42.6,1017.4,
2024-09-06 00:00:00,21,13.8,28.5,0,,44,18.6,40.8,1016.6,
2024-09-07 00:00:00,21.4,13.4,29.5,0,,48,9.6,25.9,1017.8,
2024-09-08 00:00:00,22.2,14.7,30.2,0,,49,10,25.9,1015,
2024-09-09 00:00:00,18.5,16,24,5.1,,46,9.9,24.1,1007,
2024-09-10 00:00:00,16,13.3,19.9,14.5,,233,10.4,25.9,1008.6,
2024-09-11 00:00:00,16.3,12,22.7,0,,246,4.7,20.4,1009.3,
2024-09-12 00:00:00,13.8,10.7,21.1,0,,259,10.4,33.3,1009.9,
2024-09-13 00:00:00,12.4,10.1,15.6,6.8,,11,6.3,24.1,1008.9,
2024-09-14 00:00:00,16.7,15.6,18.2,34,,19,14.9,35.2,1005.4,
2024-09-15 00:00:00,15.2,10.3,18.4,16.2,,27,14.8,38.9,1009.3,
2024-09-16 00:00:00,15.9,14.7,17.1,2,,34,19.2,40.8,1012.8,
2024-09-17 00:00:00,16.8,11.9,22.6,0,,46,13.5,33.3,1022.7,
2024-09-18 00:00:00,16.3,11.1,23.8,0.2,,36,10.6,31.5,1026.8,
2024-09-19 00:00:00,14,8.6,20.2,1,,54,12.4,38.9,1026,
2024-09-20 00:00:00,14,8,21.4,0,,42,13.9,37,1027.1,
2024-09-21 00:00:00,13.2,5.6,22,0,,47,7.9,22.2,1026.3,
2024-09-22 00:00:00,13.9,5.6,22.7,0,,32,5,18.5,1021.1,
2024-09-23 00:00:00,14.6,7,23.4,0,,54,5.1,16.7,1015.2,
2024-09-24 00:00:00,16.1,7.8,25.8,2,,41,9.8,29.6,1010.9,
2024-09-25 00:00:00,15.2,10.7,22.1,0.3,,290,4.8,20.4,1012.6,
2024-09-26 00:00:00,17.1,9.8,23.3,0,,64,11.4,33.3,1006.2,
2024-09-27 00:00:00,17.9,13.9,20.5,9.5,,229,11.4,33.3,1005.8,
2024-09-28 00:00:00,13.6,10.5,15.8,0.6,,244,12.1,27.8,1013.5,
2024-09-29 00:00:00,10.4,6.8,13.3,0,,297,13.2,29.6,1025.5,
2024-09-30 00:00:00,8.6,3.7,14.1,0,,40,8.9,24.1,1025.2,
2024-10-01 00:00:00,8,0.5,15,0,,41,6.7,22.2,1017.9,
2024-10-02 00:00:00,8.4,3.8,11,4.1,,33,7.7,20.4,1011.1,
2024-10-03 00:00:00,10.5,9.2,12.3,9.1,,238,11.4,29.6,1011.9,
2024-10-04 00:00:00,9.4,7.9,10.5,10.7,,34,8.9,22.2,1014.1,
2024-10-05 00:00:00,10.3,9.4,11.1,7.9,,36,12.6,25.9,1014.9,
2024-10-06 00:00:00,10.7,9.5,12.1,0.5,,340,4.5,18.5,1013.6,
2024-10-07 00:00:00,12.1,9,17.6,0,,241,5.7,20.4,1012.5,
2024-10-08 00:00:00,14.1,6.2,23.6,0,,55,7.7,16.7,1009.6,
2024-10-09 00:00:00,14.2,12.1,18,1,,19,6.8,18.5,1003.3,
2024-10-10 00:00:00,15.2,9.1,22.4,3.7,,313,12,31.5,998.8,
2024-10-11 00:00:00,11.7,9.4,17.2,16.3,,260,10.5,27.8,1011.9,
2024-10-12 00:00:00,9,6,12.6,0.3,,42,8.4,25.9,1022.1,
2024-10-13 00:00:00,8,4,13.7,3.4,,309,10.7,42.6,1013.9,
2024-10-14 00:00:00,9.2,5.8,12.4,0,,238,20.4,44.5,1018.7,
2024-10-15 00:00:00,7.7,3.9,10.6,1.7,,256,7.1,27.8,1024,
2024-10-16 00:00:00,6.6,1,13.2,0,,33,10.7,31.5,1030.6,
2024-10-17 00:00:00,8.3,3.4,16.1,0,,43,17.1,33.3,1027.7,
2024-10-18 00:00:00,8.1,1.3,16.7,0,,37,13.2,27.8,1024.5,
2024-10-19 00:00:00,7.7,1.3,16,0,,35,9.9,24.1,1025.2,
2024-10-20 00:00:00,6.8,0,15.2,0,,38,7.1,20.4,1029.3,
2024-10-21 00:00:00,7.9,-0.5,18.7,0,,325,3.9,13,1030.5,
2024-10-22 00:00:00,9.6,1.6,18,0,,235,8.3,22.2,1028.7,
2024-10-23 00:00:00,10.6,5.9,15.9,0,,264,6.8,20.4,1034.9,
2024-10-24 00:00:00,7.1,1.5,14.1,0,,40,9.5,27.8,1035.1,
2024-10-25 00:00:00,7.8,3.3,15.4,0,,31,6.2,18.5,1028.1,
2024-10-26 00:00:00,11.3,5,16.8,0,,33,4.7,14.8,1024.5,
2024-10-27 00:00:00,14.3,11.5,20.4,0,,311,8,22.2,1021.2,
2024-10-28 00:00:00,12.8,10,17.2,0,,232,8.3,18.5,1026.7,
2024-10-29 00:00:00,12.2,7.7,16.3,1.2,,231,8.6,27.8,1026,
2024-10-30 00:00:00,12.2,7.6,16.3,0,,226,9.2,27.8,1025.6,
2024-10-31 00:00:00,11.9,9.7,14.4,0,,249,15.6,33.3,1026.2,
2024-11-01 00:00:00,11.2,7.4,17.1,0,,225,19.4,40.8,1021.5,
2024-11-02 00:00:00,7.6,-0.8,11,0.9,,279,13.9,33.3,1027.3,
2024-11-03 00:00:00,1.9,-3.1,7.6,0.5,,245,7.7,24.1,1032.7,
2024-11-04 00:00:00,5.6,4.1,7.9,0,,242,11.1,29.6,1030.8,
2024-11-05 00:00:00,4.4,1.8,9.3,0,,49,8.2,16.7,1031.9,
2024-11-06 00:00:00,3.3,-1.4,11.1,0,,45,3.1,14.8,1032.8,
2024-11-07 00:00:00,2.8,-1.6,7.2,0,,9,4.4,16.7,1035.4,
2024-11-08 00:00:00,2.8,1.5,6,0,,56,15.5,31.5,1036.1,
2024-11-09 00:00:00,1.6,1,2.2,0,,63,16.8,29.6,1033.7,
2024-11-10 00:00:00,1.5,0.6,2.5,0,,60,13.4,24.1,1031.2,
2024-11-11 00:00:00,1.3,0.1,2.8,0,,232,4.4,13,1030.8,
2024-11-12 00:00:00,0.4,-0.2,1.2,0,,63,5.7,16.7,1031.9,
2024-11-13 00:00:00,0.7,0,1.4,0,,251,11.7,22.2,1029.7,
2024-11-14 00:00:00,3,0.5,5.5,0.2,,232,16.4,33.3,1024.9,
2024-11-15 00:00:00,5.6,3.9,7.4,1,,233,14.1,31.5,1023.8,
2024-11-16 00:00:00,3.8,0.1,9.4,0,,217,8.9,25.9,1021.5,
2024-11-17 00:00:00,1.7,-4.2,6.6,0,,238,11,38.9,1011.4,
2024-11-18 00:00:00,4,1,6,2.8,,243,16.3,38.9,1008.3,
2024-11-19 00:00:00,5,-2,10,0,,173,10.2,29.6,1004,
2024-11-20 00:00:00,3.5,-2,10.6,5.1,,244,15.3,37,993.1,
2024-11-21 00:00:00,-0.3,-3,2,0,,247,14.3,44.5,999,
2024-11-22 00:00:00,-0.3,-2.4,0.8,2.3,,258,11.8,29.6,1000.9,
2024-11-23 00:00:00,-0.1,-3.6,1.7,0.1,,236,17.3,42.6,1020,
2024-11-24 00:00:00,1.1,-4.6,5.3,0.1,,358,5,16.7,1024.1,
2024-11-25 00:00:00,3.3,-0.5,10.3,0,,30,9.8,20.4,1021.6,
2024-11-26 00:00:00,3.5,-2.3,9.6,0,,254,10.7,33.3,1019.4,
2024-11-27 00:00:00,2.2,-1.1,6.2,0.3,,203,5.1,18.5,1025.5,
2024-11-28 00:00:00,3.8,-2.2,8.1,0.5,,218,13.2,29.6,1017.7,
2024-11-29 00:00:00,4.8,3.6,6.8,7.1,,306,12.5,31.5,1025.4,
2024-11-30 00:00:00,4.6,3.9,5.6,1.3,,43,11,24.1,1035.3,
2024-12-01 00:00:00,2.1,-1,7,0,,49,6.5,22.2,1028.9,
2024-12-02 00:00:00,0.7,-3,6.2,0,,46,5,13,1023.7,
2024-12-03 00:00:00,0.2,-5,5.7,0,,239,4.2,14.8,1019.5,
2024-12-04 00:00:00,3.6,2.4,4.9,0.9,,227,7.2,18.5,1023.5,
2024-12-05 00:00:00,2.4,0.8,3.6,0,,208,4.4,14.8,1026.9,
2024-12-06 00:00:00,1.3,-1.1,4.3,4.9,,41,8.6,20.4,1014.3,
2024-12-07 00:00:00,2.4,0.4,4.7,0.5,,84,6.4,16.7,1012.7,
2024-12-08 00:00:00,-1.1,-4.5,2.4,0.3,,49,7.1,20.4,1013,
2024-12-09 00:00:00,2.3,0.5,3.3,0,,34,18.3,24.1,1019.1,
2024-12-10 00:00:00,0.6,-0.5,1.8,2.3,,29,13.5,25.9,1027.1,
2024-12-11 00:00:00,0.4,-0.9,1.5,,,238,7.7,18.5,1028.1,
2024-12-12 00:00:00,1,0.5,1.2,0.3,,257,11.1,18.5,1031.2,
2024-12-13 00:00:00,0.5,-1.7,2,0,,178,5.9,18.5,1034.4,
2024-12-14 00:00:00,-1.7,-5.4,0.8,0,,230,8.7,37,1020.7,
2024-12-15 00:00:00,1.5,0.4,2.9,4.4,,235,24.9,42.6,1019.3,
2024-12-16 00:00:00,6.5,2.6,8.7,4.7,,236,36.8,59.3,1022.1,
2024-12-17 00:00:00,8.1,7.5,8.6,0.8,,236,28.7,51.8,1023.5,
2024-12-18 00:00:00,6.7,5.6,13.8,0,,223,10.9,33.3,1021,
2024-12-19 00:00:00,6,1.4,10.5,0.2,,284,7.8,22.2,1007.5,
2024-12-20 00:00:00,4.6,1.7,10,5.1,,248,17.7,37,1010.6,
2024-12-21 00:00:00,1.1,-2.3,4.4,0,,233,11.1,25.9,1019.8,
2024-12-22 00:00:00,2.5,-3.5,6.7,0.3,,222,10.5,37,1005.3,
2024-12-23 00:00:00,2.8,1.4,4.6,0,,273,9.3,24.1,1007.9,
2024-12-24 00:00:00,2.4,1.5,3,1.8,,343,7.6,16.7,1022.8,
2024-12-25 00:00:00,0.9,-3.9,4.3,0,,38,7.8,16.7,1037.4,
2024-12-26 00:00:00,-2.4,-5.5,2.5,0,,42,10.8,20.4,1040.8,
2024-12-27 00:00:00,-1.7,-4.2,1.3,0,10,202,3.3,13,1037.6,
2024-12-28 00:00:00,-1.3,-2.5,1.1,0,,22,4.3,14.8,1032.5,
2024-12-29 00:00:00,-0.7,-4,4,0,,240,3.9,18.5,1028.7,
2024-12-30 00:00:00,0.2,-2.3,5.4,0,,209,11.1,22.2,1028.8,
2024-12-31 00:00:00,-0.1,-4.8,7.3,0,,218,5.4,20.4,1028.3,
2025-01-01 00:00:00,1.2,-4.2,6.3,0,,217,10.3,40.8,1021.7,
2025-01-02 00:00:00,5,-0.1,10.4,5.4,,230,18,50,1010.9,
2025-01-03 00:00:00,0,-0.5,1.1,1,20,234,21.2,50,1013,
2025-01-04 00:00:00,-3.6,-8.7,0.8,0.3,41,250,17.3,51.8,1020.2,
2025-01-05 00:00:00,-4.9,-11,-0.5,0.4,,33,8.9,22.2,1014.1,
2025-01-06 00:00:00,1.2,-1.5,5.3,0.6,,27,4.5,16.7,1003,
2025-01-07 00:00:00,1.7,-1.3,5.1,0,,264,6,24.1,1006.6,
2025-01-08 00:00:00,1.3,-1.6,3.4,2.9,,248,11,25.9,1009.3,
2025-01-09 00:00:00,4.5,-0.3,10,1.5,,61,6.7,25.9,1005.1,
2025-01-10 00:00:00,2.5,0.3,10.1,5.1,,242,25.8,53.7,1010.1,
2025-01-11 00:00:00,-0.7,-1.7,1.4,0.8,20,230,28.4,50,1013.8,
2025-01-12 00:00:00,-0.3,-1.5,0.5,6.3,,261,28.2,48.2,1023.2,
2025-01-13 00:00:00,-1.2,-1.9,-0.3,0.3,,299,9.8,31.5,1039.7,
2025-01-14 00:00:00,-2,-4.5,1.5,0,,223,11.6,29.6,1034.9,
2025-01-15 00:00:00,0.4,-1.6,1.7,1.8,150,223,15.2,33.3,1027.7,
2025-01-16 00:00:00,0.9,0.4,1.2,1,130,241,13.8,25.9,1038.2,
2025-01-17 00:00:00,1.1,-0.8,3.6,0.3,41,231,17.7,31.5,1039.7,
2025-01-18 00:00:00,0.3,-2.5,4.5,0,,206,8.4,20.4,1035.7,
2025-01-19 00:00:00,-1.9,-4.3,4.6,0,,236,4.2,13,1030.7,
2025-01-20 00:00:00,-3,-4.6,2.2,0,20,236,3.8,13,1026.2,
2025-01-21 00:00:00,-1.3,-4.3,1.1,0,,214,7.1,16.7,1020.7,
2025-01-22 00:00:00,0.1,-1.6,3.5,0.1,,288,3.6,14.8,1017.4,
2025-01-23 00:00:00,-0.6,-2.7,2.6,0.2,,142,8.5,24.1,1011.7,
2025-01-24 00:00:00,1.7,-2.1,6.4,0,,233,4.9,22.2,1017.3,
2025-01-25 00:00:00,4,-0.4,11.3,0,,295,4.5,13,1016,
2025-01-26 00:00:00,4.7,-0.3,10.5,0,,318,9.6,24.1,1012.3,
2025-01-27 00:00:00,4.9,-0.6,14.1,0,,34,7.5,16.7,1008.9,
2025-01-28 00:00:00,7,-1.2,15,0,,77,9.5,24.1,1003.6,
2025-01-29 00:00:00,7.6,4.6,12.6,0,,225,16.1,38.9,1010.2,
2025-01-30 00:00:00,4.8,-1.2,13.6,0,,36,6.2,18.5,1019.7,
2025-01-31 00:00:00,1.3,-2,8.5,0,,246,11.3,37,1024.6,
2025-02-01 00:00:00,1.2,-1.6,3.6,0,,241,10.8,31.5,1032.3,
2025-02-02 00:00:00,0.1,-1.7,2.7,0,,219,6.2,24.1,1027.8,
2025-02-03 00:00:00,-0.9,-3.3,1.7,0,,231,8.4,24.1,1029.6,
2025-02-04 00:00:00,-0.2,-4.3,5.5,0,,176,4.7,14.8,1032.5,
2025-02-05 00:00:00,0.6,-4.1,7,0,,230,9.6,22.2,1034.8,
2025-02-06 00:00:00,1.6,-0.4,3.1,0.3,10,261,7.4,22.2,1039.7,
2025-02-07 00:00:00,0.2,-1,2.1,0,,46,18.4,35.2,1038.5,
2025-02-08 00:00:00,0.2,-2.5,6.2,0,,39,18.8,33.3,1034.9,
2025-02-09 00:00:00,-1.1,-4.5,4,0,,40,14,25.9,1033.5,
2025-02-10 00:00:00,-2.9,-6.3,1,0,,42,12.4,33.3,1033.2,
2025-02-11 00:00:00,-4.2,-6.8,0.6,0,,45,18.4,37,1033.3,
2025-02-12 00:00:00,-2.7,-8.3,2.5,0,,49,9.6,27.8,1027.8,
2025-02-13 00:00:00,1.4,-1.3,4.5,0,,35,7.5,14.8,1018.4,
2025-02-14 00:00:00,-0.5,-3.9,3.4,1.3,10,267,14.3,27.8,1020.2,
2025-02-15 00:00:00,-2.9,-5.5,-0.3,0,10,270,10,24.1,1025.2,
2025-02-16 00:00:00,-4.9,-10.4,0,0,10,296,5.5,18.5,1024.5,
2025-02-17 00:00:00,-5.7,-10.2,-0.6,0,,34,6,18.5,1027.7,
2025-02-18 00:00:00,-5.4,-11.1,-0.3,0,,244,7.7,22.2,1030.1,
2025-02-19 00:00:00,-2.8,-6.2,2.3,0,,236,6.9,24.1,1034.2,
2025-02-20 00:00:00,-3.8,-9.7,3.1,0,,35,8,24.1,1034.8,
2025-02-21 00:00:00,-2.1,-9,5.8,0,,40,6.2,20.4,1034.3,
2025-02-22 00:00:00,-0.4,-8.3,8.2,0,,36,8.1,18.5,1029.6,
2025-02-23 00:00:00,0.7,-6.7,8,0,,223,9.2,20.4,1029.8,
2025-02-24 00:00:00,3.2,1.7,6.4,5.1,,233,8.6,22.2,1027.8,
2025-02-25 00:00:00,4.4,0.7,12.3,0,,39,5.2,16.7,1020.7,
2025-02-26 00:00:00,5.2,1.1,10.4,0.4,,16,5.6,14.8,1017.4,
2025-02-27 00:00:00,5.8,2.2,10,0,,244,5.6,14.8,1019,
2025-02-28 00:00:00,2.8,0,6.2,12.7,,232,10.1,31.5,1020.6,
2025-03-01 00:00:00,1.5,-1.7,5.2,0.7,,245,12.6,35.2,1027.3,
2025-03-02 00:00:00,2,0.7,4.1,0.3,,251,15.6,33.3,1031.1,
2025-03-03 00:00:00,2.9,-1.1,7.3,0,,234,14.6,33.3,1029.4,
2025-03-04 00:00:00,3.7,-2.3,11.5,0,,223,11,33.3,1027.6,
2025-03-05 00:00:00,5.7,-3,16.5,0,,238,11.2,33.3,1027.1,
2025-03-06 00:00:00,9.6,-1.7,22.2,0,,242,7.1,29.6,1024.7,
2025-03-07 00:00:00,8.6,-0.6,19.7,0,,47,4.5,18.5,1022.4,
2025-03-08 00:00:00,8.4,-1.3,19.6,0,,42,7.1,24.1,1018.3,
2025-03-09 00:00:00,10.1,0.3,19.6,0,,38,8.6,24.1,1011.8,
2025-03-10 00:00:00,12.7,3.1,20.4,0,,242,12.8,29.6,1003,
2025-03-11 00:00:00,10.8,6.3,16,4.3,,237,11.8,33.3,1002.2,
2025-03-12 00:00:00,10,1.9,16.1,1.8,,56,6.5,20.4,1000.4,
2025-03-13 00:00:00,8.4,3.1,14.8,0,,338,15.8,40.8,994.4,
2025-03-14 00:00:00,3.2,1.7,4.6,,,20,13.5,35.2,1007.4,
2025-03-15 00:00:00,1.7,0.3,3.6,19.3,,42,19.2,29.6,1017.2,
2025-03-16 00:00:00,0.4,-2.3,4.5,,,72,10.2,25.9,1018,
2025-03-17 00:00:00,0.3,-2.1,3,,,320,15.6,31.5,1022.4,
2025-03-18 00:00:00,-0.2,-5.5,5.6,0,,234,11,27.8,1032.2,
2025-03-19 00:00:00,2.3,-5.4,10.4,0,,247,7.2,29.6,1032.2,
2025-03-20 00:00:00,4.8,-4.7,14.8,0,,267,6.5,31.5,1029,
2025-03-21 00:00:00,6.8,-3.2,16.5,0,,14,7.7,29.6,1024,
2025-03-22 00:00:00,7.4,-1.6,15.2,0,,47,15.5,42.6,1016.8,
2025-03-23 00:00:00,8.4,5.4,10.3,4.1,,36,12.5,29.6,1011,
2025-03-24 00:00:00,10.1,6.8,13.5,0.3,,301,9.5,29.6,1011.6,
2025-03-25 00:00:00,8.9,3.6,13.6,2,,32,5.6,16.7,1018.4,
2025-03-26 00:00:00,9.2,1.5,17.4,0,,301,8.2,25.9,1017.7,
2025-03-27 00:00:00,7.9,6.7,11.8,0,,342,8.7,20.4,1020.2,
2025-03-28 00:00:00,9.2,5.3,15.2,0,,58,18.4,40.8,1015.4,
2025-03-29 00:00:00,11.4,7,17,0,,63,14,33.3,1008.5,
2025-03-30 00:00:00,9.1,4,14,0,,262,11.4,33.3,1009.4,
2025-03-31 00:00:00,7.8,5,10.3,0,,283,8.3,22.2,1013.4,
2025-04-01 00:00:00,8.3,6,11.4,0,,334,9.6,29.6,1021.5,
2025-04-02 00:00:00,10.9,7,16.5,0.5,,14,12.9,37,1021.3,
2025-04-03 00:00:00,11.2,4,17.5,0,,34,10.3,29.6,1023,
2025-04-04 00:00:00,12.2,2.7,20.1,0,,239,5.4,20.4,1019.4,
2025-04-05 00:00:00,6.2,1,16.7,0,,321,15.8,42.6,1010.6,
2025-04-06 00:00:00,1,-0.3,3.6,0,,318,19.8,37,1016.9,
2025-04-07 00:00:00,3.2,-1.3,7.2,0,,307,14.5,29.6,1019.7,
2025-04-08 00:00:00,4.7,2,9,0,,305,14.5,33.3,1022.3,
2025-04-09 00:00:00,5.6,-3,11.5,0,,264,11.7,29.6,1019.3,
2025-04-10 00:00:00,3.7,0.5,8.5,0.5,,309,17.1,37,1018.2,
2025-04-11 00:00:00,6.7,1.6,8.5,0,,264,20.5,42.6,1012.6,
2025-04-12 00:00:00,9.3,3.8,15.3,0.5,,241,7.9,24.1,1016.4,
2025-04-13 00:00:00,12.5,1,21,0,,81,8.7,27.8,1011.8,
2025-04-14 00:00:00,16.4,11,22.4,0,,172,6.7,25.9,1011.8,
2025-04-15 00:00:00,12.8,8.5,18.2,1,,54,12.5,27.8,1011.1,
2025-04-16 00:00:00,18.6,10.7,26.1,0.5,,80,9.9,27.8,1012.1,
2025-04-17 00:00:00,19.7,10.4,28.4,0,,64,9.8,27.8,1014,
2025-04-18 00:00:00,15.4,13.2,23.3,0.8,,52,9.6,25.9,1011.9,
2025-04-19 00:00:00,13.1,5.4,20.1,4.1,,108,7.9,24.1,1012.2,
